tx_id,gene_id,gene_name,gene_biotype
YBR179C_mRNA,YBR179C,FZO1,protein_coding
YBR180W_mRNA,YBR180W,DTR1,protein_coding
YBR181C_mRNA,YBR181C,RPS6B,protein_coding
YBR182C-A_mRNA,YBR182C-A,,protein_coding
YBR182C_mRNA,YBR182C,SMP1,protein_coding
YBR183W_mRNA,YBR183W,YPC1,protein_coding
YBR184W_mRNA,YBR184W,,protein_coding
YBR185C_mRNA,YBR185C,MBA1,protein_coding
YBR186W_mRNA,YBR186W,PCH2,protein_coding
YBR187W_mRNA,YBR187W,GDT1,protein_coding
YBR188C_mRNA,YBR188C,NTC20,protein_coding
YBR189W_mRNA,YBR189W,RPS9B,protein_coding
YBR190W_mRNA,YBR190W,,protein_coding
YBR191W-A_mRNA,YBR191W-A,,protein_coding
YBR191W_mRNA,YBR191W,RPL21A,protein_coding
YBR192W_mRNA,YBR192W,RIM2,protein_coding
YBR193C_mRNA,YBR193C,MED8,protein_coding
YBR194W_mRNA,YBR194W,AIM4,protein_coding
YBR195C_mRNA,YBR195C,MSI1,protein_coding
YBR196C-A_mRNA,YBR196C-A,,protein_coding
YBR196C-B_mRNA,YBR196C-B,,protein_coding
YBR196C_mRNA,YBR196C,PGI1,protein_coding
YBR197C_mRNA,YBR197C,,protein_coding
YBR198C_mRNA,YBR198C,TAF5,protein_coding
YBR199W_mRNA,YBR199W,KTR4,protein_coding
YBR200W-A_mRNA,YBR200W-A,,protein_coding
YBR200W_mRNA,YBR200W,BEM1,protein_coding
YBR201C-A_mRNA,YBR201C-A,,protein_coding
YBR201W_mRNA,YBR201W,DER1,protein_coding
YBR202W_mRNA,YBR202W,MCM7,protein_coding
YBR203W_mRNA,YBR203W,COS111,protein_coding
YBR204C_mRNA,YBR204C,LDH1,protein_coding
YBR205W_mRNA,YBR205W,KTR3,protein_coding
YBR206W_mRNA,YBR206W,,protein_coding
YBR207W_mRNA,YBR207W,FTH1,protein_coding
YBR208C_mRNA,YBR208C,DUR1,protein_coding
YBR209W_mRNA,YBR209W,,protein_coding
YBR210W_mRNA,YBR210W,ERV15,protein_coding
YBR211C_mRNA,YBR211C,AME1,protein_coding
YBR212W_mRNA,YBR212W,NGR1,protein_coding
YBR213W_mRNA,YBR213W,MET8,protein_coding
YBR214W_mRNA,YBR214W,SDS24,protein_coding
YBR215W_mRNA,YBR215W,HPC2,protein_coding
YBR216C_mRNA,YBR216C,YBP1,protein_coding
YBR217W_mRNA,YBR217W,ATG12,protein_coding
YBR218C_mRNA,YBR218C,PYC2,protein_coding
YBR219C_mRNA,YBR219C,,protein_coding
YBR220C_mRNA,YBR220C,,protein_coding
YBR221C_mRNA,YBR221C,PDB1,protein_coding
YBR221W-A_mRNA,YBR221W-A,,protein_coding
YBR222C_mRNA,YBR222C,PCS60,protein_coding
YBR223C_mRNA,YBR223C,TDP1,protein_coding
YBR223W-A_mRNA,YBR223W-A,,protein_coding
YBR224W_mRNA,YBR224W,,protein_coding
YBR225W_mRNA,YBR225W,,protein_coding
YBR226C_mRNA,YBR226C,,protein_coding
YBR227C_mRNA,YBR227C,MCX1,protein_coding
YBR228W_mRNA,YBR228W,SLX1,protein_coding
YBR229C_mRNA,YBR229C,ROT2,protein_coding
YBR230C_mRNA,YBR230C,OM14,protein_coding
YBR230W-A_mRNA,YBR230W-A,,protein_coding
YBR231C_mRNA,YBR231C,SWC5,protein_coding
YBR232C_mRNA,YBR232C,,protein_coding
YBR233W-A_mRNA,YBR233W-A,DAD3,protein_coding
YBR233W_mRNA,YBR233W,PBP2,protein_coding
YBR234C_mRNA,YBR234C,ARC40,protein_coding
YBR235W_mRNA,YBR235W,VHC1,protein_coding
YBR236C_mRNA,YBR236C,ABD1,protein_coding
YBR237W_mRNA,YBR237W,PRP5,protein_coding
YBR238C_mRNA,YBR238C,,protein_coding
YBR239C_mRNA,YBR239C,ERT1,protein_coding
YBR240C_mRNA,YBR240C,THI2,protein_coding
YBR241C_mRNA,YBR241C,,protein_coding
YBR242W_mRNA,YBR242W,,protein_coding
YBR243C_mRNA,YBR243C,ALG7,protein_coding
YBR244W_mRNA,YBR244W,GPX2,protein_coding
YBR245C_mRNA,YBR245C,ISW1,protein_coding
YBR246W_mRNA,YBR246W,RRT2,protein_coding
YBR247C_mRNA,YBR247C,ENP1,protein_coding
YBR248C_mRNA,YBR248C,HIS7,protein_coding
YBR249C_mRNA,YBR249C,ARO4,protein_coding
YBR250W_mRNA,YBR250W,SPO23,protein_coding
YBR251W_mRNA,YBR251W,MRPS5,protein_coding
YBR252W_mRNA,YBR252W,DUT1,protein_coding
YBR253W_mRNA,YBR253W,SRB6,protein_coding
YBR254C_mRNA,YBR254C,TRS20,protein_coding
YBR255C-A_mRNA,YBR255C-A,RCF3,protein_coding
YBR255W_mRNA,YBR255W,MTC4,protein_coding
YBR256C_mRNA,YBR256C,RIB5,protein_coding
YBR257W_mRNA,YBR257W,POP4,protein_coding
YBR258C_mRNA,YBR258C,SHG1,protein_coding
YBR259W_mRNA,YBR259W,,protein_coding
YBR260C_mRNA,YBR260C,RGD1,protein_coding
YBR261C_mRNA,YBR261C,TAE1,protein_coding
YBR262C_mRNA,YBR262C,,protein_coding
YBR263W_mRNA,YBR263W,SHM1,protein_coding
YBR264C_mRNA,YBR264C,YPT10,protein_coding
YBR265W_mRNA,YBR265W,TSC10,protein_coding
YBR266C_mRNA,YBR266C,SLM6,protein_coding
YBR267W_mRNA,YBR267W,REI1,protein_coding
YBR268W_mRNA,YBR268W,MRPL37,protein_coding
YBR269C_mRNA,YBR269C,SDH8,protein_coding
YBR270C_mRNA,YBR270C,BIT2,protein_coding
YBR271W_mRNA,YBR271W,EFM2,protein_coding
YBR272C_mRNA,YBR272C,HSM3,protein_coding
YBR273C_mRNA,YBR273C,UBX7,protein_coding
YBR274W_mRNA,YBR274W,CHK1,protein_coding
YBR275C_mRNA,YBR275C,RIF1,protein_coding
YBR276C_mRNA,YBR276C,PPS1,protein_coding
YBR277C_mRNA,YBR277C,,protein_coding
YBR278W_mRNA,YBR278W,DPB3,protein_coding
YBR279W_mRNA,YBR279W,PAF1,protein_coding
YBR280C_mRNA,YBR280C,SAF1,protein_coding
YBR281C_mRNA,YBR281C,DUG2,protein_coding
YBR282W_mRNA,YBR282W,MRPL27,protein_coding
YBR283C_mRNA,YBR283C,SSH1,protein_coding
YBR284W_mRNA,YBR284W,,protein_coding
YBR285W_mRNA,YBR285W,,protein_coding
YBR286W_mRNA,YBR286W,APE3,protein_coding
YBR287W_mRNA,YBR287W,,protein_coding
YBR288C_mRNA,YBR288C,APM3,protein_coding
YBR289W_mRNA,YBR289W,SNF5,protein_coding
YBR290W_mRNA,YBR290W,BSD2,protein_coding
YBR291C_mRNA,YBR291C,CTP1,protein_coding
YBR292C_mRNA,YBR292C,,protein_coding
YBR293W_mRNA,YBR293W,VBA2,protein_coding
YBR294W_mRNA,YBR294W,SUL1,protein_coding
YBR295W_mRNA,YBR295W,PCA1,protein_coding
YBR296C-A_mRNA,YBR296C-A,,protein_coding
YBR296C_mRNA,YBR296C,PHO89,protein_coding
YBR297W_mRNA,YBR297W,MAL33,protein_coding
YBR298C-A_mRNA,YBR298C-A,,protein_coding
YBR298C_mRNA,YBR298C,MAL31,protein_coding
YBR299W_mRNA,YBR299W,MAL32,protein_coding
YBR300C_mRNA,YBR300C,,protein_coding
YBR301W_mRNA,YBR301W,PAU24,protein_coding
YBR302C_mRNA,YBR302C,COS2,protein_coding
YCL001W-A_mRNA,YCL001W-A,,protein_coding
YCL001W-B_mRNA,YCL001W-B,,protein_coding
YCL001W_mRNA,YCL001W,RER1,protein_coding
YCL002C_mRNA,YCL002C,,protein_coding
YCL004W_mRNA,YCL004W,PGS1,protein_coding
YCL005W-A_mRNA,YCL005W-A,VMA9,protein_coding
YCL005W_mRNA,YCL005W,LDB16,protein_coding
YCL007C_mRNA,YCL007C,,protein_coding
YCL008C_mRNA,YCL008C,STP22,protein_coding
YCL009C_mRNA,YCL009C,ILV6,protein_coding
YCL010C_mRNA,YCL010C,SGF29,protein_coding
YCL011C_mRNA,YCL011C,GBP2,protein_coding
YCL012C_mRNA,YCL012C,,protein_coding
YCL014W_mRNA,YCL014W,BUD3,protein_coding
YCL016C_mRNA,YCL016C,DCC1,protein_coding
YCL017C_mRNA,YCL017C,NFS1,protein_coding
YCL018W_mRNA,YCL018W,LEU2,protein_coding
YCL019W,YCL019W,,transposable_element
YCL020W,YCL020W,,transposable_element
YCL021W-A_mRNA,YCL021W-A,,protein_coding
YCL022C_mRNA,YCL022C,,protein_coding
YCL023C_mRNA,YCL023C,,protein_coding
YCL024W_mRNA,YCL024W,KCC4,protein_coding
YCL025C_mRNA,YCL025C,AGP1,protein_coding
YCL026C-A_mRNA,YCL026C-A,FRM2,protein_coding
YCL026C-B_mRNA,YCL026C-B,HBN1,protein_coding
YCL027W_mRNA,YCL027W,FUS1,protein_coding
YCL028W_mRNA,YCL028W,RNQ1,protein_coding
YCL029C_mRNA,YCL029C,BIK1,protein_coding
YCL030C_mRNA,YCL030C,HIS4,protein_coding
YCL031C_mRNA,YCL031C,RRP7,protein_coding
YCL032W_mRNA,YCL032W,STE50,protein_coding
YCL033C_mRNA,YCL033C,MXR2,protein_coding
YCL034W_mRNA,YCL034W,LSB5,protein_coding
YCL035C_mRNA,YCL035C,GRX1,protein_coding
YCL036W_mRNA,YCL036W,GFD2,protein_coding
YCL037C_mRNA,YCL037C,SRO9,protein_coding
YCL038C_mRNA,YCL038C,ATG22,protein_coding
YCL039W_mRNA,YCL039W,GID7,protein_coding
YCL040W_mRNA,YCL040W,GLK1,protein_coding
YCL041C_mRNA,YCL041C,,protein_coding
YCL042W_mRNA,YCL042W,,protein_coding
YCL043C_mRNA,YCL043C,PDI1,protein_coding
YCL044C_mRNA,YCL044C,MGR1,protein_coding
YCL045C_mRNA,YCL045C,EMC1,protein_coding
YCL046W_mRNA,YCL046W,,protein_coding
YCL047C_mRNA,YCL047C,POF1,protein_coding
YCL048W-A_mRNA,YCL048W-A,,protein_coding
YCL048W_mRNA,YCL048W,SPS22,protein_coding
YCL049C_mRNA,YCL049C,,protein_coding
YCL050C_mRNA,YCL050C,APA1,protein_coding
YCL051W_mRNA,YCL051W,LRE1,protein_coding
YCL052C_mRNA,YCL052C,PBN1,protein_coding
YCL054W-A_mRNA,YCL054W-A,RDT1,protein_coding
YCL054W_mRNA,YCL054W,SPB1,protein_coding
YCL055W_mRNA,YCL055W,KAR4,protein_coding
YCL056C_mRNA,YCL056C,PEX34,protein_coding
YCL057C-A_mRNA,YCL057C-A,,protein_coding
YCL057W_mRNA,YCL057W,PRD1,protein_coding
YCL058C_mRNA,YCL058C,FYV5,protein_coding
YCL058W-A_mRNA,YCL058W-A,ADF1,protein_coding
YCL059C_mRNA,YCL059C,KRR1,protein_coding
YCL061C_mRNA,YCL061C,MRC1,protein_coding
YCL063W_mRNA,YCL063W,VAC17,protein_coding
YCL064C_mRNA,YCL064C,CHA1,protein_coding
YCL065W_mRNA,YCL065W,,protein_coding
YCL066W_mRNA,YCL066W,HMLALPHA1,protein_coding
YCL067C_mRNA,YCL067C,HMLALPHA2,protein_coding
YCL068C_mRNA,YCL068C,,protein_coding
YCL069W_mRNA,YCL069W,VBA3,protein_coding
YCL073C_mRNA,YCL073C,GEX1,protein_coding
YCL074W,YCL074W,,pseudogene
YCL075W,YCL075W,,pseudogene
YCL076W_mRNA,YCL076W,,protein_coding
YCR001W_mRNA,YCR001W,,protein_coding
YCR002C_mRNA,YCR002C,CDC10,protein_coding
YCR003W_mRNA,YCR003W,MRPL32,protein_coding
YCR004C_mRNA,YCR004C,YCP4,protein_coding
YCR005C_mRNA,YCR005C,CIT2,protein_coding
YCR006C_mRNA,YCR006C,,protein_coding
YCR007C_mRNA,YCR007C,,protein_coding
YCR008W_mRNA,YCR008W,SAT4,protein_coding
YCR009C_mRNA,YCR009C,RVS161,protein_coding
YCR010C_mRNA,YCR010C,ADY2,protein_coding
YCR011C_mRNA,YCR011C,ADP1,protein_coding
YCR012W_mRNA,YCR012W,PGK1,protein_coding
YCR013C_mRNA,YCR013C,,protein_coding
YCR014C_mRNA,YCR014C,POL4,protein_coding
YCR015C_mRNA,YCR015C,CTO1,protein_coding
YCR016W_mRNA,YCR016W,,protein_coding
YCR017C_mRNA,YCR017C,CWH43,protein_coding
YCR018C-A_mRNA,YCR018C-A,,protein_coding
YCR018C_mRNA,YCR018C,SRD1,protein_coding
YCR019W_mRNA,YCR019W,MAK32,protein_coding
YCR020C-A_mRNA,YCR020C-A,MAK31,protein_coding
YCR020C_mRNA,YCR020C,PET18,protein_coding
YCR020W-B_mRNA,YCR020W-B,HTL1,protein_coding
YCR021C_mRNA,YCR021C,HSP30,protein_coding
YCR022C_mRNA,YCR022C,,protein_coding
YCR023C_mRNA,YCR023C,,protein_coding
YCR024C-A_mRNA,YCR024C-A,PMP1,protein_coding
YCR024C-B_mRNA,YCR024C-B,,protein_coding
YCR024C_mRNA,YCR024C,SLM5,protein_coding
YCR025C_mRNA,YCR025C,,protein_coding
YCR026C_mRNA,YCR026C,NPP1,protein_coding
YCR027C_mRNA,YCR027C,RHB1,protein_coding
YCR028C-A_mRNA,YCR028C-A,RIM1,protein_coding
YCR028C_mRNA,YCR028C,FEN2,protein_coding
YCR030C_mRNA,YCR030C,SYP1,protein_coding
YCR031C_mRNA,YCR031C,RPS14A,protein_coding
YCR032W_mRNA,YCR032W,BPH1,protein_coding
YCR033W_mRNA,YCR033W,SNT1,protein_coding
YCR034W_mRNA,YCR034W,,protein_coding
YCR035C_mRNA,YCR035C,RRP43,protein_coding
YCR036W_mRNA,YCR036W,RBK1,protein_coding
YCR037C_mRNA,YCR037C,PHO87,protein_coding
YCR038C_mRNA,YCR038C,BUD5,protein_coding
YCR038W-A_mRNA,YCR038W-A,,protein_coding
YCR039C_mRNA,YCR039C,MATALPHA2,protein_coding
YCR040W_mRNA,YCR040W,MATALPHA1,protein_coding
YCR041W_mRNA,YCR041W,,protein_coding
YCR042C_mRNA,YCR042C,TAF2,protein_coding
YCR043C_mRNA,YCR043C,,protein_coding
YCR044C_mRNA,YCR044C,PER1,protein_coding
YCR045C_mRNA,YCR045C,RRT12,protein_coding
YCR045W-A_mRNA,YCR045W-A,,protein_coding
YCR046C_mRNA,YCR046C,IMG1,protein_coding
YCR047C_mRNA,YCR047C,BUD23,protein_coding
YCR047W-A_mRNA,YCR047W-A,,protein_coding
YCR048W_mRNA,YCR048W,ARE1,protein_coding
YCR049C_mRNA,YCR049C,,protein_coding
YCR050C_mRNA,YCR050C,,protein_coding
YCR051W_mRNA,YCR051W,,protein_coding
YCR052W_mRNA,YCR052W,RSC6,protein_coding
YCR053W_mRNA,YCR053W,THR4,protein_coding
YCR054C_mRNA,YCR054C,CTR86,protein_coding
YCR057C_mRNA,YCR057C,PWP2,protein_coding
YCR059C_mRNA,YCR059C,YIH1,protein_coding
YCR060W_mRNA,YCR060W,TAH1,protein_coding
YCR061W_mRNA,YCR061W,,protein_coding
YCR063W_mRNA,YCR063W,BUD31,protein_coding
YCR064C_mRNA,YCR064C,,protein_coding
YCR065W_mRNA,YCR065W,HCM1,protein_coding
YCR066W_mRNA,YCR066W,RAD18,protein_coding
YCR067C_mRNA,YCR067C,SED4,protein_coding
YCR068W_mRNA,YCR068W,ATG15,protein_coding
YCR069W_mRNA,YCR069W,CPR4,protein_coding
YCR071C_mRNA,YCR071C,IMG2,protein_coding
YCR072C_mRNA,YCR072C,RSA4,protein_coding
YCR073C_mRNA,YCR073C,SSK22,protein_coding
YCR073W-A_mRNA,YCR073W-A,SOL2,protein_coding
YCR075C_mRNA,YCR075C,ERS1,protein_coding
YCR075W-A_mRNA,YCR075W-A,EGO2,protein_coding
YCR076C_mRNA,YCR076C,FUB1,protein_coding
YCR077C_mRNA,YCR077C,PAT1,protein_coding
YCR079W_mRNA,YCR079W,PTC6,protein_coding
YCR081C-A_mRNA,YCR081C-A,,protein_coding
YCR081W_mRNA,YCR081W,SRB8,protein_coding
YCR082W_mRNA,YCR082W,AHC2,protein_coding
YCR083W_mRNA,YCR083W,TRX3,protein_coding
YCR084C_mRNA,YCR084C,TUP1,protein_coding
YCR085W_mRNA,YCR085W,,protein_coding
YCR086W_mRNA,YCR086W,CSM1,protein_coding
YCR087C-A_mRNA,YCR087C-A,,protein_coding
YCR087W_mRNA,YCR087W,,protein_coding
YCR088W_mRNA,YCR088W,ABP1,protein_coding
YCR089W_mRNA,YCR089W,FIG2,protein_coding
YCR090C_mRNA,YCR090C,,protein_coding
YCR091W_mRNA,YCR091W,KIN82,protein_coding
YCR092C_mRNA,YCR092C,MSH3,protein_coding
YCR093W_mRNA,YCR093W,CDC39,protein_coding
YCR094W_mRNA,YCR094W,CDC50,protein_coding
YCR095C_mRNA,YCR095C,OCA4,protein_coding
YCR095W-A_mRNA,YCR095W-A,,protein_coding
YCR096C_mRNA,YCR096C,HMRA2,protein_coding
YCR097W-A_mRNA,YCR097W-A,,protein_coding
YCR097W_mRNA,YCR097W,HMRA1,protein_coding
YCR098C_mRNA,YCR098C,GIT1,protein_coding
YCR099C_mRNA,YCR099C,,protein_coding
YCR100C_mRNA,YCR100C,,protein_coding
YCR101C_mRNA,YCR101C,,protein_coding
YCR102C_mRNA,YCR102C,,protein_coding
YCR102W-A_mRNA,YCR102W-A,,protein_coding
YCR104W_mRNA,YCR104W,PAU3,protein_coding
YCR105W_mRNA,YCR105W,ADH7,protein_coding
YCR106W_mRNA,YCR106W,RDS1,protein_coding
YCR107W_mRNA,YCR107W,AAD3,protein_coding
YCR108C_mRNA,YCR108C,,protein_coding
YDL001W_mRNA,YDL001W,RMD1,protein_coding
YDL002C_mRNA,YDL002C,NHP10,protein_coding
YDL003W_mRNA,YDL003W,MCD1,protein_coding
YDL004W_mRNA,YDL004W,ATP16,protein_coding
YDL005C_mRNA,YDL005C,MED2,protein_coding
YDL006W_mRNA,YDL006W,PTC1,protein_coding
YDL007C-A_mRNA,YDL007C-A,,protein_coding
YDL007W_mRNA,YDL007W,RPT2,protein_coding
YDL008W_mRNA,YDL008W,APC11,protein_coding
YDL009C_mRNA,YDL009C,,protein_coding
YDL010W_mRNA,YDL010W,GRX6,protein_coding
YDL011C_mRNA,YDL011C,,protein_coding
YDL012C_mRNA,YDL012C,,protein_coding
YDL013W_mRNA,YDL013W,SLX5,protein_coding
YDL014W_mRNA,YDL014W,NOP1,protein_coding
YDL015C_mRNA,YDL015C,TSC13,protein_coding
YDL016C_mRNA,YDL016C,,protein_coding
YDL017W_mRNA,YDL017W,CDC7,protein_coding
YDL018C_mRNA,YDL018C,ERP3,protein_coding
YDL019C_mRNA,YDL019C,OSH2,protein_coding
YDL020C_mRNA,YDL020C,RPN4,protein_coding
YDL021W_mRNA,YDL021W,GPM2,protein_coding
YDL022C-A_mRNA,YDL022C-A,,protein_coding
YDL022W_mRNA,YDL022W,GPD1,protein_coding
YDL023C_mRNA,YDL023C,,protein_coding
YDL024C_mRNA,YDL024C,DIA3,protein_coding
YDL025C_mRNA,YDL025C,RTK1,protein_coding
YDL025W-A_mRNA,YDL025W-A,,protein_coding
YDL026W_mRNA,YDL026W,,protein_coding
YDL027C_mRNA,YDL027C,MRX9,protein_coding
YDL028C_mRNA,YDL028C,MPS1,protein_coding
YDL029W_mRNA,YDL029W,ARP2,protein_coding
YDL030W_mRNA,YDL030W,PRP9,protein_coding
YDL031W_mRNA,YDL031W,DBP10,protein_coding
YDL032W_mRNA,YDL032W,,protein_coding
YDL033C_mRNA,YDL033C,SLM3,protein_coding
YDL034W_mRNA,YDL034W,,protein_coding
YDL035C_mRNA,YDL035C,GPR1,protein_coding
YDL036C_mRNA,YDL036C,PUS9,protein_coding
YDL037C_mRNA,YDL037C,BSC1,protein_coding
YDL039C_mRNA,YDL039C,PRM7,protein_coding
YDL040C_mRNA,YDL040C,NAT1,protein_coding
YDL041W_mRNA,YDL041W,,protein_coding
YDL042C_mRNA,YDL042C,SIR2,protein_coding
YDL043C_mRNA,YDL043C,PRP11,protein_coding
YDL044C_mRNA,YDL044C,MTF2,protein_coding
YDL045C_mRNA,YDL045C,FAD1,protein_coding
YDL045W-A_mRNA,YDL045W-A,MRP10,protein_coding
YDL046W_mRNA,YDL046W,NPC2,protein_coding
YDL047W_mRNA,YDL047W,SIT4,protein_coding
YDL048C_mRNA,YDL048C,STP4,protein_coding
YDL049C_mRNA,YDL049C,KNH1,protein_coding
YDL050C_mRNA,YDL050C,,protein_coding
YDL051W_mRNA,YDL051W,LHP1,protein_coding
YDL052C_mRNA,YDL052C,SLC1,protein_coding
YDL053C_mRNA,YDL053C,PBP4,protein_coding
YDL054C_mRNA,YDL054C,MCH1,protein_coding
YDL055C_mRNA,YDL055C,PSA1,protein_coding
YDL056W_mRNA,YDL056W,MBP1,protein_coding
YDL057W_mRNA,YDL057W,,protein_coding
YDL058W_mRNA,YDL058W,USO1,protein_coding
YDL059C_mRNA,YDL059C,RAD59,protein_coding
YDL060W_mRNA,YDL060W,TSR1,protein_coding
YDL061C_mRNA,YDL061C,RPS29B,protein_coding
YDL062W_mRNA,YDL062W,,protein_coding
YDL063C_mRNA,YDL063C,SYO1,protein_coding
YDL064W_mRNA,YDL064W,UBC9,protein_coding
YDL065C_mRNA,YDL065C,PEX19,protein_coding
YDL066W_mRNA,YDL066W,IDP1,protein_coding
YDL067C_mRNA,YDL067C,COX9,protein_coding
YDL068W_mRNA,YDL068W,,protein_coding
YDL069C_mRNA,YDL069C,CBS1,protein_coding
YDL070W_mRNA,YDL070W,BDF2,protein_coding
YDL071C_mRNA,YDL071C,,protein_coding
YDL072C_mRNA,YDL072C,YET3,protein_coding
YDL073W_mRNA,YDL073W,AHK1,protein_coding
YDL074C_mRNA,YDL074C,BRE1,protein_coding
YDL075W_mRNA,YDL075W,RPL31A,protein_coding
YDL076C_mRNA,YDL076C,RXT3,protein_coding
YDL077C_mRNA,YDL077C,VAM6,protein_coding
YDL078C_mRNA,YDL078C,MDH3,protein_coding
YDL079C_mRNA,YDL079C,MRK1,protein_coding
YDL080C_mRNA,YDL080C,THI3,protein_coding
YDL081C_mRNA,YDL081C,RPP1A,protein_coding
YDL082W_mRNA,YDL082W,RPL13A,protein_coding
YDL083C_mRNA,YDL083C,RPS16B,protein_coding
YDL084W_mRNA,YDL084W,SUB2,protein_coding
YDL085C-A_mRNA,YDL085C-A,,protein_coding
YDL085W_mRNA,YDL085W,NDE2,protein_coding
YDL086C-A_mRNA,YDL086C-A,,protein_coding
YDL086W_mRNA,YDL086W,,protein_coding
YDL087C_mRNA,YDL087C,LUC7,protein_coding
YDL088C_mRNA,YDL088C,ASM4,protein_coding
YDL089W_mRNA,YDL089W,NUR1,protein_coding
YDL090C_mRNA,YDL090C,RAM1,protein_coding
YDL091C_mRNA,YDL091C,UBX3,protein_coding
YDL092W_mRNA,YDL092W,SRP14,protein_coding
YDL093W_mRNA,YDL093W,PMT5,protein_coding
YDL094C_mRNA,YDL094C,,protein_coding
YDL095W_mRNA,YDL095W,PMT1,protein_coding
YDL096C_mRNA,YDL096C,OPI6,protein_coding
YDL097C_mRNA,YDL097C,RPN6,protein_coding
YDL098C_mRNA,YDL098C,SNU23,protein_coding
YDL099W_mRNA,YDL099W,BUG1,protein_coding
YDL100C_mRNA,YDL100C,GET3,protein_coding
YDL101C_mRNA,YDL101C,DUN1,protein_coding
YDL102W_mRNA,YDL102W,POL3,protein_coding
YDL103C_mRNA,YDL103C,QRI1,protein_coding
YDL104C_mRNA,YDL104C,QRI7,protein_coding
YDL105W_mRNA,YDL105W,NSE4,protein_coding
YDL106C_mRNA,YDL106C,PHO2,protein_coding
YDL107W_mRNA,YDL107W,MSS2,protein_coding
YDL108W_mRNA,YDL108W,KIN28,protein_coding
YDL109C_mRNA,YDL109C,,protein_coding
YDL110C_mRNA,YDL110C,TMA17,protein_coding
YDL111C_mRNA,YDL111C,RRP42,protein_coding
YDL112W_mRNA,YDL112W,TRM3,protein_coding
YDL113C_mRNA,YDL113C,ATG20,protein_coding
YDL114W-A_mRNA,YDL114W-A,,protein_coding
YDL114W_mRNA,YDL114W,,protein_coding
YDL115C_mRNA,YDL115C,IWR1,protein_coding
YDL116W_mRNA,YDL116W,NUP84,protein_coding
YDL117W_mRNA,YDL117W,CYK3,protein_coding
YDL118W_mRNA,YDL118W,,protein_coding
YDL119C_mRNA,YDL119C,HEM25,protein_coding
YDL120W_mRNA,YDL120W,YFH1,protein_coding
YDL121C_mRNA,YDL121C,,protein_coding
YDL122W_mRNA,YDL122W,UBP1,protein_coding
YDL123W_mRNA,YDL123W,SNA4,protein_coding
YDL124W_mRNA,YDL124W,,protein_coding
YDL125C_mRNA,YDL125C,HNT1,protein_coding
YDL126C_mRNA,YDL126C,CDC48,protein_coding
YDL127W_mRNA,YDL127W,PCL2,protein_coding
YDL128W_mRNA,YDL128W,VCX1,protein_coding
YDL129W_mRNA,YDL129W,,protein_coding
YDL130W-A_mRNA,YDL130W-A,STF1,protein_coding
YDL130W_mRNA,YDL130W,RPP1B,protein_coding
YDL131W_mRNA,YDL131W,LYS21,protein_coding
YDL132W_mRNA,YDL132W,CDC53,protein_coding
YDL133C-A_mRNA,YDL133C-A,RPL41B,protein_coding
YDL133W_mRNA,YDL133W,SRF1,protein_coding
YDL134C_mRNA,YDL134C,PPH21,protein_coding
YDL135C_mRNA,YDL135C,RDI1,protein_coding
YDL136W_mRNA,YDL136W,RPL35B,protein_coding
YDL137W_mRNA,YDL137W,ARF2,protein_coding
YDL138W_mRNA,YDL138W,RGT2,protein_coding
YDL139C_mRNA,YDL139C,SCM3,protein_coding
YDL140C_mRNA,YDL140C,RPO21,protein_coding
YDL141W_mRNA,YDL141W,BPL1,protein_coding
YDL142C_mRNA,YDL142C,CRD1,protein_coding
YDL143W_mRNA,YDL143W,CCT4,protein_coding
YDL144C_mRNA,YDL144C,,protein_coding
YDL145C_mRNA,YDL145C,COP1,protein_coding
YDL146W_mRNA,YDL146W,LDB17,protein_coding
YDL147W_mRNA,YDL147W,RPN5,protein_coding
YDL148C_mRNA,YDL148C,NOP14,protein_coding
YDL149W_mRNA,YDL149W,ATG9,protein_coding
YDL150W_mRNA,YDL150W,RPC53,protein_coding
YDL151C_mRNA,YDL151C,BUD30,protein_coding
YDL152W_mRNA,YDL152W,,protein_coding
YDL153C_mRNA,YDL153C,SAS10,protein_coding
YDL154W_mRNA,YDL154W,MSH5,protein_coding
YDL155W_mRNA,YDL155W,CLB3,protein_coding
YDL156W_mRNA,YDL156W,CMR1,protein_coding
YDL157C_mRNA,YDL157C,,protein_coding
YDL158C_mRNA,YDL158C,,protein_coding
YDL159C-B_mRNA,YDL159C-B,,protein_coding
YDL159W-A_mRNA,YDL159W-A,,protein_coding
YDL159W_mRNA,YDL159W,STE7,protein_coding
YDL160C-A_mRNA,YDL160C-A,MHF2,protein_coding
YDL160C_mRNA,YDL160C,DHH1,protein_coding
YDL161W_mRNA,YDL161W,ENT1,protein_coding
YDL162C_mRNA,YDL162C,,protein_coding
YDL163W_mRNA,YDL163W,,protein_coding
YDL164C_mRNA,YDL164C,CDC9,protein_coding
YDL165W_mRNA,YDL165W,CDC36,protein_coding
YDL166C_mRNA,YDL166C,FAP7,protein_coding
YDL167C_mRNA,YDL167C,NRP1,protein_coding
YDL168W_mRNA,YDL168W,SFA1,protein_coding
YDL169C_mRNA,YDL169C,UGX2,protein_coding
YDL170W_mRNA,YDL170W,UGA3,protein_coding
YDL171C_mRNA,YDL171C,GLT1,protein_coding
YDL172C_mRNA,YDL172C,,protein_coding
YDL173W_mRNA,YDL173W,PAR32,protein_coding
YDL174C_mRNA,YDL174C,DLD1,protein_coding
